	osa_location	osbp_location	A_pS_mean	A_pS_std	A_pS_min	A_pS_max	Bp_pS_mean	Bp_pS_std	Bp_pS_min	Bp_pS_max	C_pS_mean	C_pS_std	C_pS_min	C_pS_max	A-Bp_pS_mean	A-Bp_pS_std	A-Bp_pS_min	A-Bp_pS_max	A-C_pS_mean	A-C_pS_std	A-C_pS_min	A-C_pS_max	Bp-C_pS_mean	Bp-C_pS_std	Bp-C_pS_min	Bp-C_pS_max	A_pN_mean	A_pN_std	A_pN_min	A_pN_max	Bp_pN_mean	Bp_pN_std	Bp_pN_min	Bp_pN_max	C_pN_mean	C_pN_std	C_pN_min	C_pN_max	A-Bp_pN_mean	A-Bp_pN_std	A-Bp_pN_min	A-Bp_pN_max	A-C_pN_mean	A-C_pN_std	A-C_pN_min	A-C_pN_max	Bp-C_pN_mean	Bp-C_pN_std	Bp-C_pN_min	Bp-C_pN_max
YSG_0032ab	1.7374493239242683	1.9945307722637664	0.05696011192215714	0.03795282706852778	0.0	0.13262910798122077	0.0062765428879792765	0.006551159813439161	0.0	0.023291925465838526					0.3361694690026519	0.007629230532064534	0.31376199933796783	0.3581322674418607	0.13954729554488085	0.031042659975292507	0.10658307210031354	0.19851771836648968	0.3179899420067976	0.003753880348201027	0.31091027352709616	0.33149423537917144	0.012902961782303641	0.00948178563017906	0.0	0.030054996071709136	0.004476673760185352	0.0038064780746277335	0.0	0.016271501627150152					0.11370214015613289	0.004695403333141875	0.09955773835703459	0.12679069767441853	0.025079772179586055	0.00971902071498019	0.015799256505576197	0.043874459166812985	0.11125838170356371	0.002042835533054347	0.10260502997933159	0.11498727839509956
YSG_0032b	1.753602251979346	1.9779614615907544	0.12614627522122418	0.14533199606243966	0.0	0.3329424692286704	0.028424814994738926	0.02173425605409297	0.0	0.10682326621923943					0.2456408704661585	0.12338554063887193	0.0033112582781456975	0.3381180223285488									0.0552268237199378	0.06430298747491611	0.0	0.14343605272532955	0.009644682552055356	0.008733732162232423	0.0	0.04034034034034036					0.10454329702705627	0.0580452151837151	0.0	0.15731115338738655								
YSG_0033b	1.22055562616179	2.4677917083616587	0.029898128235748878	0.06199953767322199	0.0	0.2728403496785268	0.04372796459944295	0.03513571596230543	0.0	0.1600623052959501					0.2352546743284678	0.03741830998168771	0.0018656716417910437	0.314613931379121	0.22056978530446197	0.029371515047653677	0.13383506659368716	0.30888150609080817	0.2959971770823598	0.01315946335813807	0.2811582860496965	0.3261423864775818	0.004079433632641842	0.009419311512243794	0.0	0.042132035192505767	0.003526485826440867	0.003716354750151361	0.0	0.014333565338437446					0.040356430614196845	0.006296371181622566	0.001218026796589523	0.04583060705198107	0.043471691635839055	0.003976645078965647	0.032801626397685496	0.057894660454855494	0.05703317063411422	0.0016777100350505612	0.05319854514334616	0.06117820613690006
YSG_0033f	1.9383513666092944	2.08255523521414	0.03324160067054782	0.026137867716777497	0.0	0.08760683760683753	0.07771556659751507	0.07400802892274798	0.0	0.33626413528374316					0.10995693887128724	0.04793430941737346	0.019189765458422155	0.2939525263468927									0.004111934834745573	0.00406058325521469	0.0	0.014314928425357861	0.031759177052068314	0.06491255851130613	0.0	0.21830065359477122					0.024967091723636616	0.04584199137112198	0.0006811989100817424	0.22070793759774188								
YSG_0034a	2.3805377721170395	1.797770208021754	0.007163622769909405	0.00640839339994853	0.0	0.02815013404825731	0.023332977586886967	0.00889273905386177	0.0	0.050666666666666575					0.1968148085556549	0.006613237496408561	0.1834521687462861	0.21931041570320092	0.2684666428849717	0.003449661081900637	0.26080480276385415	0.27429449340988055	0.30351705584931366	0.005680450500161927	0.29446640316205475	0.31781885204239113	0.0010214011707345208	0.0009147720769575211	0.0	0.004954582989265078	0.0021747390845685316	0.0011559674591616884	0.0	0.006206040546131579					0.026243061389210412	0.0010632898888325777	0.023295172448783628	0.02936090501236595	0.03502382286369307	0.0005227331243226567	0.03409710439563244	0.036190869249061605	0.044448040516560636	0.0009591942628193677	0.042807937348690976	0.04703829262175997
YSG_0035a	1.8575867263339072	0.419410676410605	0.027262968696717262	0.031437092895084826	0.0	0.10023866348448685	0.056398756730295055	0.038559589488301876	0.0	0.12918660287081332					0.05643871849512118	0.037396494559246284	0.0	0.12918660287081332									0.011306218580951117	0.010662911759780439	0.0	0.0352164343360235	0.01754931556890244	0.0117778985439896	0.0	0.036630036630036646					0.018650422208384195	0.011451992257877184	0.0	0.036630036630036646								
YSG_0036a	2.775274951462995	0.6493098619986404	0.0005268256686403714	0.0021073029693945556	0.0	0.008982035928143723	0.06393247502174833	0.028963832939209583	0.0	0.13878542510121472					0.23547094095756374	0.014245272680552395	0.20284090909090935	0.27786208059349204									0.00016355012811426688	0.0006542005124570667	0.0	0.0027803521779425386	0.012395226730009078	0.005927591201239395	0.0	0.03732457580733441					0.1097206666768372	0.0030794561240067644	0.10159609550191265	0.12316053940419422								
YSG_0036b	0.84096181686747	1.9023639816451396	0.0028767979987492044	0.005235042975925493	0.0	0.030769230769230795	0.042849578736960804	0.022739634046655913	0.0	0.12206572769953063					0.37645380537349804	0.008122774739932323	0.3564259485924115	0.40665002179685356	0.3312416939785359	0.004051710333916743	0.33014844804318505	0.3503589743589746	0.43449807995293194	0.012751708241685802	0.41183506895581223	0.4558125413998677	0.0006970868229432855	0.0009586945211884789	0.0	0.0038350910834132313	0.011187868751536793	0.00566709705177909	0.0	0.03147353361945637					0.12464442243862815	0.00502385946185149	0.11546271443575683	0.1355819862282285	0.12435627259263524	0.00037342270797507	0.12302568501791394	0.1263023330137424	0.14824458909172541	0.0034628952090054615	0.1409184203185301	0.15466217602407176
YSG_0036c	0.5279988358003442	0.5954596023113529	0.1459643547220839	0.1444745421760156	0.0	0.3327705627705628	0.03644678104245333	0.02171401434514571	0.0	0.1101836393989984					0.23031646839298364	0.12990152463774043	0.010033444816053515	0.35385089779169343									0.04033200640429317	0.03915359562818251	0.0	0.09069136062296117	0.010140081669942206	0.005844000074311386	0.0	0.029877772747849696					0.061922647079770216	0.03497240638629742	0.0	0.09554537534077176								
YSG_0037a	0.6491457962134252	0.2899629367777022	0.00460463013054648	0.007131931456558164	0.0	0.03940886699507388	0.06108956838176176	0.03424341974572052	0.0	0.1298129812981298					0.2516072028600417	0.013014655484908062	0.21782178217821782	0.3148514851485148	0.3324748229569167	0.006212926851973059	0.3219250232366001	0.34726840855106883	0.34544753758848623	0.014527418364951	0.30942999737325977	0.39904076738609096	0.002406693187598796	0.0024517349108233487	0.0	0.010309278350515469	0.011277798405586589	0.005770204316217176	0.0	0.0235294117647059					0.0564811444486122	0.004201286563421094	0.049926578560939815	0.06751336898395724	0.061334904009682334	0.001523678114944106	0.059471009097089605	0.06597170513775132	0.08645777553456573	0.003428719878476753	0.08126941741340801	0.09410515135422202
YSG_0037c	0.5310275098106713	0.5913172746430999	0.14097787710997559	0.10884097537400302	0.0	0.3471795466403851	0.02627488901067369	0.025068769036099246	0.0	0.09620596205962065					0.12236619504738115	0.09631450104434984	0.008064516129032263	0.3471795466403851									0.026217156812748978	0.021169518335131914	0.0	0.0692677239743512	0.00251807092752118	0.0034852643241277347	0.0	0.016712877387553907					0.022373863545008223	0.020843901869008113	0.0	0.07289258745569423								
YSG_0038a	0.4734827036144579	0.2454329143439836	0.05120088832679439	0.11562992891291483	0.0	0.35424558535293943	0.04817521528230346	0.02618063976482861	0.0	0.13703437824040832					0.2926857940554568	0.03205094258020642	0.26778242677824243	0.43308840546169847	0.30478662723341393	0.07416457991011782	0.04047818791946307	0.3344648727224671	0.38818964616391677	0.012629531930531896	0.3667630841543883	0.412298021517508	0.010653943798939483	0.024329304993135157	0.0	0.07432238164180893	0.006256215758239738	0.0030636125454163313	0.0	0.019580581624377244					0.052032835846780257	0.008151138700106444	0.04605055729181068	0.08525582591216137	0.06941838449757017	0.017057934588946964	0.008809234507897931	0.07657714421554083	0.08180932705077086	0.0020513672835534807	0.07753514540623185	0.0856212268263394
YSG_0038b	0.4724731456110155	0.2443973324269204	0.05112308669534839	0.08243657470622674	0.0	0.3369550637156267	0.05794854012380527	0.03926717622155924	0.0	0.13555555555555543					0.2959927769984559	0.023534482748286897	0.2692420648367783	0.3933105026882195	0.3168642074956508	0.06187924187567757	0.0717423133235724	0.34647697550923323	0.3961916396030691	0.006303382164860859	0.3791595287542226	0.411369399830938	0.012356651208439328	0.022324826131728464	0.0	0.07756324055514677	0.01015679038594822	0.008173651720523508	0.0	0.026896551724137952					0.060647467761582065	0.011534742527124898	0.04814711618835327	0.10538961502749793	0.0730656108630267	0.01580701365185976	0.01618303571428571	0.07908991588292366	0.09959935095667624	0.002566611438625559	0.0963940432172054	0.10561662106332292
YSG_0038c	1.8636440743545613	0.4121616029911624	0.03986526989368296	0.019886526986622927	0.0	0.07471712735727229	0.06668292269873624	0.02366694223135494	0.0	0.13998455598455653					0.06212250683277751	0.015026008687625443	0.01891117478510036	0.11369256776007183									0.0077143351355246585	0.004149490592405649	0.0	0.015595507738769334	0.015558019487412752	0.006172978924623634	0.0	0.03502025384823111					0.014364491863235136	0.004210674928820308	0.003785966683493184	0.02767958886553873								
YSG_0040d	0.9934050753872634	0.3438131964649898	0.04896330341263635	0.02970362237618955	0.0	0.10740740740740726	0.06151033032092143	0.02088323229248629	0.0	0.11648583484026512					0.06641406720604974	0.017597563506539897	0.009929078014184385	0.12277119912889603	0.40298465524585453	0.004008461791349177	0.3938041125541124	0.41732871960887935	0.4077842025799093	0.010179608836651623	0.38210081994210127	0.42713782627088354	0.007953656217021546	0.0048938439708825785	0.0	0.01599775470109458	0.009624767422379188	0.004126536573043148	0.0	0.021971431686838957					0.010872384578562738	0.0035337828906602184	0.0009803921568627457	0.019506508357280225	0.14320607890043816	0.0012950440274262442	0.14063108237061295	0.1470171291820904	0.14332202892068333	0.0036698864222938373	0.13715776860047457	0.15086165892455428
YSG_0041a	2.3825568881239243	0.8823157933378654	0.001519777865900276	0.0023264976270419833	0.0	0.01170351105331596	0.06858926754956808	0.04329294371407224	0.0	0.22266255339344992					0.2826563393326556	0.012707606724745918	0.26126126126126065	0.3083573541673475	0.2962989031056122	0.001141402046383482	0.2939964951660853	0.3011996285711927	0.33770300016696664	0.009800564547073372	0.32323418143043725	0.3612593324549841	0.0008293057272784977	0.0010008880832485885	0.0	0.004266211604095571	0.01916977576904709	0.013497726774883794	0.0	0.059896857324339955					0.07713779851971189	0.002542416689133623	0.06906281015170856	0.0866374359950822	0.07503123424740527	0.0004364748329766296	0.07390391563323899	0.0765468652835096	0.08644997627931618	0.0025400904013498176	0.07916959887403244	0.09443984799600398
YSG_0041bb	2.5905258368330464	2.439830996600952	0.002612590318230785	0.003275017261318797	0.0	0.017518248175182445	0.054462407628358724	0.02790712625038629	0.0	0.1852294047415996					0.30824855449701805	0.007279709032971724	0.29087939418686637	0.3379777882426809									0.0009392392595700348	0.0010999118493792987	0.0	0.007035647279549727	0.017914232473235786	0.010225304214057873	0.0	0.06058972562126039					0.10665190171936866	0.0036794103341978414	0.09977197052446789	0.12333359009204803								
YSG_0044b	1.8161948481927712	2.623128995921142	0.010976677768038665	0.042124378646786045	0.0	0.2105420784666068	0.05098982708346886	0.023817833767277835	0.0	0.12126047068209012					0.3405937026561118	0.0191700064696127	0.3177142098626136	0.4754152823920267									0.0068713985152064365	0.02457648993167856	0.0	0.12301587301587295	0.006083574759660525	0.0031112295136749334	0.0	0.014313780522031978					0.06551438371554086	0.017405044933937276	0.05740172421871338	0.18257253480591423								
YSG_0044c	1.5557288833046472	2.2989918558803533	9.20935658494349e-05	0.0004169713924931471	0.0	0.00198019801980198	0.031115482215298473	0.015492871284293127	0.0	0.07443682664054846					0.29468994608160554	0.007215854491014291	0.2773206090947017	0.3203107773904234	0.23072850710129525	0.0008643173667162823	0.22980255336170408	0.23460783551189784	0.3563164930933906	0.010267345672238654	0.33712342246478794	0.37860223093780276	0.0003694194293675619	0.000979183034515851	0.0	0.005856515373352853	0.005620916469690637	0.0033624921437025723	0.0	0.018348623853211					0.05614435201914324	0.0023704717414666106	0.052737246513766996	0.06603282338576452	0.07851314749761248	0.0007069646166170664	0.07837600016370962	0.0830135202106875	0.10623042495112012	0.001863477290887623	0.10245473600520395	0.11101431205869843
YSG_0046a	2.244247441652324	1.4933091244051666	0.0006205334891224836	0.001059349474488375	0.0	0.0033542976939203418	0.06832978618138069	0.02243162707545571	0.0	0.12844036697247735					0.2889208494025838	0.0060788034489712185	0.27824494173505454	0.30989840000736946									0.00018468633181998294	0.0003446706740897036	0.0	0.0016116035455278016	0.009482445379187495	0.0035080158417465875	0.0	0.021308541356980543					0.05619156923296432	0.0017648337534400028	0.052927566597984525	0.060985500865653776								
YSG_0046b	1.8373955662650605	0.4390867328348062	0.03305158055266337	0.015264093361521233	0.0	0.07111111111111117	0.04868022776452331	0.022671718741828585	0.0	0.1015653775322284					0.053323389255765435	0.0191026952035658	0.0	0.10068566512150588									0.0064709473101194825	0.003251524285456862	0.0	0.013798247249673717	0.008930009536259822	0.0037139826530671514	0.0	0.017575106506162834					0.009799249603857892	0.0035231026290353028	0.0	0.017982701760935894								
YSG_0046c	0.5714098299483649	1.3535055656016317	0.036451509315904386	0.021599463660095953	0.0	0.08228435589766828	0.07212630714150438	0.024611124351070192	0.0	0.13999535443294342					0.2925826044136424	0.013352808023728903	0.2587803276422208	0.3279009055851643	0.20695772855051484	0.015552250302993984	0.18785787619292105	0.2271316853533189	0.34992138470106915	0.006828808130942921	0.33509579912580306	0.3614637737761376	0.004794700617060784	0.002913867912705059	0.0	0.014775553939765042	0.013246042107990906	0.004846839375810676	0.0	0.027794551798174975					0.07862235454774427	0.0026982231795876915	0.07074576480517075	0.08837364533828522	0.03953239506735585	0.0021923589372714147	0.03434747658325181	0.043002003683573244	0.07989241530773988	0.0014964288272842899	0.07591882838385944	0.08311242022582241
YSG_0048a	2.292706225817556	0.4722253541808293	0.0012162498444693332	0.0032250829515318422	0.0	0.02105263157894735	0.015954012918278127	0.011463038618730331	0.0	0.05720338983050843					0.2918750792913704	0.005923237209644834	0.27007735583684933	0.30453441040042906	0.33946516780765656	0.0021664976943554953	0.32499030644769084	0.3399012830938825	0.36047825674794914	0.006395049799658657	0.3467505126452494	0.37469489414694884	0.0004622137355403239	0.0012212484307155384	0.0	0.007067137809187274	0.0023042771685901223	0.0019432236102780566	0.0	0.009869580542826923					0.057590543538390875	0.0010663170448182554	0.05292053945689808	0.06277606675616619	0.05085484640065175	0.0008852899010959094	0.04527928083825288	0.051065763258353436	0.06586315639003852	0.0012444933028091347	0.06362993896562792	0.06869907778236585
YSG_0048b	0.0181720440619621	1.4788109775662814	0.0012417218543046356	0.002685514359943648	0.0	0.013245033112582783	0.0531977713910876	0.026728490491417213	0.0	0.11799011721443352					0.3264539405172966	0.012561259552886488	0.30065934065934063	0.35169007096788124	0.3472389098840926	0.0020145643350121555	0.3402269861286256	0.3538554948391016	0.39251347351917837	0.014873660962867755	0.3682212581344903	0.42337544890264106	0.0001420454545454545	0.000550139679859006	0.0	0.0022727272727272704	0.01801610376053691	0.009204180933983208	0.0	0.04103462077246343					0.080507883526695	0.005897575963798304	0.07366233423500686	0.09494346837195496	0.09146765391716276	0.0004201999064131709	0.09130453144136141	0.09380391988124168	0.1092276506541748	0.004369691511438326	0.10273972602739713	0.11770310824340283
YSG_0048c	0.9429271752151464	1.0697561203263086	0.04275181167160333	0.0508114807603635	0.0	0.1567530249627556	0.077821931882301	0.04844021030690887	0.0	0.3125184188609134					0.2497714591489142	0.028522657274728597	0.10689170182841065	0.3097067316245397	0.2735348357115844	0.019159912322208334	0.23159359777313826	0.29144522374790066	0.3056986647308506	0.043421781888719244	0.1596264367816091	0.3649724310776941	0.008242045524238491	0.008962669169376374	0.0	0.02505209539245194	0.01857246207399601	0.009400583849376568	0.0	0.0558514503427011					0.044685627733531096	0.005778666218179966	0.021393841166936767	0.060824813301320196	0.049773015339781755	0.006808958230789697	0.034236312375544586	0.05513223018906673	0.05792020233362941	0.008714827300509067	0.034101113505747085	0.07633880288000976
